City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Canmore,CA,2021-05-20 22:59:19,51.0834,-115.3521,35.71,77,100,5.75
296,Providencia,MX,2021-05-20 23:02:28,28.7167,-111.5833,96.85,37,31,14.0
297,Port Hardy,CA,2021-05-20 23:02:28,50.6996,-127.4199,54.5,71,24,13.29
298,College,US,2021-05-20 23:02:28,64.8569,-147.8028,66.09,32,97,5.01
299,Yacuiba,BO,2021-05-20 23:02:29,-22.038,-63.6797,69.71,74,80,3.53
300,Zhireken,RU,2021-05-20 23:02:29,52.8249,117.3076,42.82,89,100,17.22
301,Kalawit,PH,2021-05-20 23:02:29,8.0667,122.5167,76.35,94,100,0.87
302,Nara,JP,2021-05-20 23:02:30,34.6851,135.8049,72.68,91,100,12.06
303,Pagegiai,LT,2021-05-20 23:02:30,55.1381,21.9089,42.71,95,2,8.7
304,High Rock,BS,2021-05-20 23:02:30,26.6208,-78.2833,75.69,61,88,24.87
305,Saint-Francois,FR,2021-05-20 23:02:31,46.4154,3.9054,55.18,87,0,4.61
306,Vardo,NO,2021-05-20 23:02:31,70.3705,31.1107,38.12,79,100,18.9
307,Envira,BR,2021-05-20 23:02:31,-7.3,-70.2167,78.4,76,96,2.46
308,Baturaja,ID,2021-05-20 23:02:31,-4.1333,104.1667,72.66,98,100,2.8
309,Pangnirtung,CA,2021-05-20 23:02:32,66.1451,-65.7125,22.23,78,100,6.02
310,Dwarka,IN,2021-05-20 23:02:32,22.2394,68.9678,84.06,78,66,14.58
311,Leh,IN,2021-05-20 23:02:32,34.1667,77.5833,41.97,67,87,4.25
312,Tamworth,GB,2021-05-20 22:59:32,52.634,-1.6959,51.62,89,100,11.99
313,Paamiut,GL,2021-05-20 23:02:33,61.994,-49.6678,35.51,89,100,38.03
314,General Roca,AR,2021-05-20 23:02:33,-39.0333,-67.5833,55.63,85,100,4.05
315,Buraydah,SA,2021-05-20 23:02:33,26.326,43.975,89.17,9,93,11.39
316,Haines Junction,CA,2021-05-20 23:02:34,60.7522,-137.5108,51.78,40,98,8.14
317,Sao Joao Da Barra,BR,2021-05-20 23:02:34,-21.6403,-41.0511,70.99,86,6,5.95
318,Jamkhed,IN,2021-05-20 23:02:34,18.7362,75.3121,80.83,57,33,12.15
319,Sinnamary,GF,2021-05-20 23:02:35,5.3833,-52.95,77.47,88,100,9.98
320,Alofi,NU,2021-05-20 23:02:35,-19.0595,-169.9187,79.75,72,27,20.36
321,Ancud,CL,2021-05-20 23:02:35,-41.8697,-73.8203,52.43,84,96,18.37
322,Zhigalovo,RU,2021-05-20 23:02:36,54.8097,105.1578,38.79,39,100,6.11
323,Kamaishi,JP,2021-05-20 23:00:25,39.2667,141.8833,58.15,97,100,2.71
324,Carutapera,BR,2021-05-20 23:02:36,-1.195,-46.02,77.63,88,54,7.23
325,Prince Rupert,CA,2021-05-20 23:02:36,54.3161,-130.3201,55.85,68,43,6.53
326,Nargana,PA,2021-05-20 23:02:37,9.4428,-78.5906,82.89,79,25,6.04
327,Wattegama,LK,2021-05-20 23:02:37,6.7989,81.4808,75.87,88,98,7.29
328,Waipawa,NZ,2021-05-20 23:02:37,-41.4122,175.5153,57.04,57,1,14.41
329,Henties Bay,NA,2021-05-20 23:02:38,-22.116,14.2845,61.2,86,2,14.72
330,Tolstoy-Yurt,RU,2021-05-20 23:02:38,43.4444,45.7722,53.92,82,0,4.47
331,Hovd,MN,2021-05-20 23:02:38,48.0056,91.6419,38.59,29,2,1.48
332,Deutschlandsberg,AT,2021-05-20 23:02:39,46.8153,15.2222,47.05,78,4,4.18
333,Boyolangu,ID,2021-05-20 23:02:39,-8.1181,111.8935,74.34,94,97,1.12
334,Shelburne,CA,2021-05-20 23:02:40,44.0787,-80.2041,76.12,44,100,0.65
335,Meulaboh,ID,2021-05-20 23:02:41,4.1363,96.1285,76.96,89,100,3.44
336,Burns Lake,CA,2021-05-20 23:00:12,54.2331,-125.7533,62.06,29,60,2.06
337,Beringovskiy,RU,2021-05-20 23:02:41,63.05,179.3167,32.31,99,100,12.37
338,Ridgecrest,US,2021-05-20 22:58:11,35.6225,-117.6709,75.02,10,0,11.99
339,Elliot Lake,CA,2021-05-20 23:02:42,46.3834,-82.6331,67.95,74,100,5.48
340,Yendi,GH,2021-05-20 23:02:42,9.4427,-0.0099,87.21,49,94,6.13
341,Huambo,AO,2021-05-20 23:02:42,-12.7761,15.7392,57.13,60,1,0.85
342,Itaquyry,PY,2021-05-20 23:02:43,-24.9333,-55.2167,71.15,52,1,3.67
343,Lamar,US,2021-05-20 23:02:44,33.6668,-95.5836,73.06,88,100,9.57
344,Ninohe,JP,2021-05-20 23:02:44,40.2724,141.3061,58.01,98,100,4.36
345,Tiksi,RU,2021-05-20 23:02:44,71.6872,128.8694,27.97,92,99,6.11
346,Hambantota,LK,2021-05-20 23:02:45,6.1241,81.1185,80.4,83,97,15.5
347,Moju,BR,2021-05-20 23:02:45,-1.8839,-48.7689,75.67,96,83,3.2
348,Nerja,ES,2021-05-20 23:02:45,36.7585,-3.8873,74.95,86,83,2.51
349,El Limon,VE,2021-05-20 23:02:46,10.3059,-67.6321,77.56,75,22,4.05
350,Adrar,MR,2021-05-20 23:02:46,20.5022,-10.0711,87.28,22,29,10.69
351,Kahului,US,2021-05-20 22:58:19,20.8947,-156.47,81.97,80,53,8.99
352,Bengkulu,ID,2021-05-20 23:02:46,-3.8004,102.2655,75.09,87,99,3.83
353,Shumerlya,RU,2021-05-20 23:02:47,55.5005,46.4129,55.13,95,99,4.27
354,Adiake,CI,2021-05-20 23:01:13,5.2863,-3.304,76.59,85,90,9.51
355,Northam,GB,2021-05-20 23:02:47,51.0333,-4.2167,52.66,88,100,35.68
356,Chimore,BO,2021-05-20 23:02:47,-16.9833,-65.1333,75.88,81,100,3.06
357,Elko,US,2021-05-20 23:00:14,41.0002,-115.5012,53.64,24,73,15.01
358,Mana,GF,2021-05-20 23:02:48,5.6592,-53.7767,77.18,90,100,9.22
359,Kiunga,PG,2021-05-20 23:02:48,-6.1219,141.2906,73.44,99,100,4.21
360,Paracuru,BR,2021-05-20 23:02:48,-3.41,-39.0306,81.1,80,32,8.68
361,Bilma,NE,2021-05-20 23:02:49,18.6853,12.9164,89.1,8,0,11.25
362,Tahoua,NE,2021-05-20 23:02:16,14.8888,5.2692,90.16,21,15,3.83
363,Sitka,US,2021-05-20 23:02:49,57.0531,-135.33,54.9,52,95,5.5
364,Mandalgovi,MN,2021-05-20 23:02:49,45.7625,106.2708,62.44,31,5,13.8
365,Turukhansk,RU,2021-05-20 23:02:50,65.8167,87.9833,33.35,77,100,3.2
366,Belaya Gora,RU,2021-05-20 23:02:50,68.5333,146.4167,36.45,72,99,7.31
367,Chokurdakh,RU,2021-05-20 23:02:51,70.6333,147.9167,31.59,100,100,4.97
368,North Bend,US,2021-05-20 23:02:51,43.4065,-124.2243,59.23,71,75,9.22
369,Longyearbyen,SJ,2021-05-20 23:01:58,78.2186,15.6401,24.64,80,75,12.66
370,Merrill,US,2021-05-20 23:01:04,45.1805,-89.6835,72.82,79,75,11.5
371,Maceio,BR,2021-05-20 23:02:51,-9.6658,-35.7353,76.44,81,20,6.42
372,Kaoma,ZM,2021-05-20 23:02:13,-14.7833,24.8,56.7,57,8,4.54
373,Atyrau,KZ,2021-05-20 23:02:52,47.1167,51.8833,59.02,94,44,2.24
374,Koundara,GN,2021-05-20 23:02:52,12.4833,-13.3,79.11,76,98,7.9
375,San Quintin,MX,2021-05-20 23:02:52,30.4833,-115.95,64.22,63,83,20.83
376,Akyab,MM,2021-05-20 23:02:53,20.15,92.9,82.96,82,69,4.05
377,Tyup,KG,2021-05-20 23:02:53,42.7276,78.3648,43.39,84,90,4.41
378,Beloha,MG,2021-05-20 23:02:54,-25.1667,45.05,62.58,60,0,10.18
379,Matay,EG,2021-05-20 23:02:54,28.419,30.7792,77.45,29,0,13.56
380,Grindavik,IS,2021-05-20 23:02:54,63.8424,-22.4338,41.56,68,40,6.93
381,Tsiroanomandidy,MG,2021-05-20 23:02:54,-18.7667,46.0333,55.89,69,0,2.77
382,Hami,CN,2021-05-20 23:02:55,42.8,93.45,57.38,54,100,25.7
383,Novouzensk,RU,2021-05-20 23:02:55,50.4592,48.1431,58.3,70,37,6.6
384,Brae,GB,2021-05-20 23:02:55,60.3964,-1.353,44.51,73,45,11.95
385,Fort Nelson,CA,2021-05-20 23:00:24,58.8053,-122.7002,64.11,29,58,3.53
386,Hidalgo,MX,2021-05-20 23:02:56,20.5,-99.0,72.77,41,24,10.78
387,Nome,US,2021-05-20 23:02:56,64.5011,-165.4064,52.16,40,100,8.48
388,Isangel,VU,2021-05-20 23:02:58,-19.55,169.2667,78.91,73,75,11.95
389,Bambous Virieux,MU,2021-05-20 23:02:58,-20.3428,57.7575,72.21,66,44,22.57
390,Rincon,US,2021-05-20 23:02:58,32.296,-81.2354,79.25,59,20,1.01
391,Ishigaki,JP,2021-05-20 23:00:07,24.3448,124.1572,81.72,88,100,15.97
392,Atasu,KZ,2021-05-20 23:02:59,48.6814,71.6433,48.42,57,25,2.93
393,Bocana De Paiwas,NI,2021-05-20 23:02:59,12.7857,-85.1227,87.06,57,75,12.62
394,Svetlogorsk,BY,2021-05-20 23:03:00,52.6333,29.7333,44.22,95,40,8.63
395,Foam Lake,CA,2021-05-20 23:03:00,51.65,-103.5343,32.76,100,100,11.05
396,Sabla,NG,2021-05-20 23:03:00,12.7525,4.7077,92.19,23,97,7.83
397,Khakhea,BW,2021-05-20 23:03:00,-24.6895,23.494,59.22,38,2,8.34
398,Collie,AU,2021-05-20 23:03:01,-33.3667,116.15,46.98,90,37,0.18
399,Aginskoye,RU,2021-05-20 23:03:01,51.1,114.53,51.8,87,98,10.04
400,Kaeo,NZ,2021-05-20 23:03:02,-35.1,173.7833,63.32,68,87,7.23
401,Seoul,KR,2021-05-20 22:59:27,37.5683,126.9778,59.41,91,90,4.47
402,Hirara,JP,2021-05-20 23:03:02,24.8,125.2833,81.19,87,100,15.35
403,Baykit,RU,2021-05-20 23:03:03,61.67,96.37,36.72,78,77,1.23
404,Camana,PE,2021-05-20 23:01:02,-16.6228,-72.7111,65.32,84,69,9.24
405,Manitouwadge,CA,2021-05-20 23:03:03,49.1215,-85.8403,64.29,91,100,11.18
406,Danielskuil,ZA,2021-05-20 23:03:04,-28.1887,23.5395,46.31,71,0,16.71
407,Itarema,BR,2021-05-20 23:03:04,-2.9248,-39.9167,79.39,80,54,11.68
408,Taltal,CL,2021-05-20 23:03:05,-25.4,-70.4833,62.64,74,47,2.26
409,Hit,IQ,2021-05-20 23:03:05,33.6416,42.8251,89.35,13,98,5.66
410,Port Blair,IN,2021-05-20 23:03:05,11.6667,92.75,78.73,92,100,15.48
411,Lavrentiya,RU,2021-05-20 23:03:06,65.5833,-171.0,34.99,85,100,5.61
412,Carmen,MX,2021-05-20 23:03:06,18.6333,-91.8333,82.44,74,40,12.66
413,Praia Da Vitoria,PT,2021-05-20 23:03:06,38.7333,-27.0667,59.76,68,82,13.2
414,Calabozo,VE,2021-05-20 23:03:06,8.9242,-67.4293,83.34,61,90,2.71
415,Yanam,IN,2021-05-20 23:03:07,16.7333,82.2167,82.71,80,100,2.75
416,Rantepao,ID,2021-05-20 23:03:07,-2.9701,119.8978,68.07,96,95,1.54
417,Nago,JP,2021-05-20 23:00:35,26.5881,127.9761,82.47,86,96,10.74
418,Eregli,TR,2021-05-20 23:03:08,37.5133,34.0467,63.34,22,0,2.28
419,Dillon,US,2021-05-20 23:00:26,34.4166,-79.3712,85.1,47,26,1.32
420,Egvekinot,RU,2021-05-20 23:03:08,66.3167,-179.1667,28.11,98,100,2.59
421,Tambopata,PE,2021-05-20 23:03:08,-12.7333,-69.1833,78.66,73,100,1.23
422,Lazaro Cardenas,MX,2021-05-20 23:03:09,17.9583,-102.2,83.61,51,0,9.01
423,Tonkino,RU,2021-05-20 23:03:09,57.3726,46.4629,55.02,98,86,5.7
424,Hollister,US,2021-05-20 23:03:09,36.8525,-121.4016,72.14,24,1,1.01
425,Viedma,AR,2021-05-20 23:03:10,-40.8135,-62.9967,52.86,91,99,7.76
426,Kuldur,RU,2021-05-20 23:03:11,49.2167,131.6333,63.91,71,11,5.91
427,Bitung,ID,2021-05-20 23:03:11,1.4451,125.1824,77.85,93,100,4.81
428,Mundra,IN,2021-05-20 23:03:12,22.85,69.7333,83.28,80,65,16.46
429,Arlit,NE,2021-05-20 23:03:12,18.7369,7.3853,90.45,10,4,5.37
430,Dixon,US,2021-05-20 22:59:05,38.4455,-121.8233,74.98,11,1,7.0
431,Tisul,RU,2021-05-20 23:03:12,55.7611,88.3122,34.88,73,88,6.17
432,Sao Borja,BR,2021-05-20 23:03:12,-28.6606,-56.0044,61.25,87,61,7.81
433,Petropavlivka,UA,2021-05-20 23:03:13,48.4564,36.4367,54.16,86,97,8.55
434,Malvern,US,2021-05-20 23:03:13,34.3623,-92.813,74.01,96,100,11.39
435,Whyalla,AU,2021-05-20 23:03:13,-33.0333,137.5833,62.13,38,99,3.91
436,Tomatlan,MX,2021-05-20 23:03:14,19.9333,-105.25,83.48,45,0,8.68
437,Joigny,FR,2021-05-20 23:03:14,47.9829,3.401,56.44,71,100,11.88
438,Tabas,IR,2021-05-20 23:03:15,33.5959,56.9244,81.1,17,0,4.03
439,Port-Gentil,GA,2021-05-20 23:03:15,-0.7193,8.7815,78.8,86,100,9.48
440,Mao,ES,2021-05-20 23:03:15,39.8885,4.2658,59.56,82,0,5.75
441,Aruppukkottai,IN,2021-05-20 23:03:15,9.5167,78.1,81.73,74,100,9.64
442,Camacha,PT,2021-05-20 23:03:16,33.0833,-16.3333,70.56,77,0,16.11
443,Mahebourg,MU,2021-05-20 23:01:05,-20.4081,57.7,72.25,67,42,22.73
444,Chapais,CA,2021-05-20 23:03:16,49.7834,-74.8492,67.78,81,99,6.49
445,Antalaha,MG,2021-05-20 23:03:16,-14.9003,50.2788,73.15,70,50,11.88
446,Yar-Sale,RU,2021-05-20 23:03:17,66.8333,70.8333,40.46,97,99,3.85
447,Myronivka,UA,2021-05-20 23:03:17,49.6601,30.9823,50.05,95,100,7.52
448,Baghdad,IQ,2021-05-20 23:01:33,33.3406,44.4009,91.33,12,90,9.42
449,Manggar,ID,2021-05-20 23:03:18,-2.8833,108.2667,80.91,82,81,7.05
450,Kaseda,JP,2021-05-20 23:00:05,31.4167,130.3167,66.85,88,100,14.41
451,San Juan,AR,2021-05-20 23:03:18,-31.5375,-68.5364,58.73,61,81,10.36
452,Nova Vicosa,BR,2021-05-20 23:03:18,-17.8919,-39.3719,74.17,81,3,10.45
453,Semey,KZ,2021-05-20 23:03:19,50.4111,80.2275,26.82,68,0,2.24
454,Petropavlovsk-Kamchatskiy,RU,2021-05-20 23:03:19,53.0452,158.6483,50.59,71,60,6.58
455,Lagunas,PE,2021-05-20 23:03:19,-5.2269,-75.6753,77.65,86,82,2.73
456,Shemonaikha,KZ,2021-05-20 23:03:19,50.6328,81.9056,33.69,76,0,3.78
457,Sosva,RU,2021-05-20 23:03:20,59.1766,61.8558,56.64,57,7,4.25
458,Talas,TR,2021-05-20 23:03:20,38.6908,35.5538,61.47,43,0,4.43
459,Lourdes,FR,2021-05-20 23:01:34,43.1,-0.05,54.52,76,0,3.44
460,Clute,US,2021-05-20 23:03:20,29.0247,-95.3988,83.21,81,1,1.99
461,Banjar,ID,2021-05-20 23:03:21,-8.19,114.9675,78.66,87,39,4.16
462,Aksu,CN,2021-05-20 23:03:21,41.1231,80.2644,64.71,26,2,10.04
463,Sakakah,SA,2021-05-20 23:03:21,29.9697,40.2064,86.25,20,76,12.35
464,Garavuti,TJ,2021-05-20 23:03:22,37.5672,68.4469,68.65,37,0,4.23
465,Babushkin,RU,2021-05-20 23:03:22,51.7122,105.8647,35.65,99,100,13.09
466,Tungor,RU,2021-05-20 23:03:22,53.3808,142.9564,38.62,82,100,5.53
467,Nishihara,JP,2021-05-20 23:03:23,26.1842,127.7558,82.06,82,75,10.71
468,Faribault,US,2021-05-20 23:03:23,44.295,-93.2688,73.09,83,40,1.01
469,Micheweni,TZ,2021-05-20 23:03:23,-4.9667,39.8333,77.16,81,94,12.53
470,Rovaniemi,FI,2021-05-20 23:00:33,66.5,25.7167,40.41,87,90,14.97
471,Chumphon,TH,2021-05-20 23:03:23,10.3333,98.8333,75.2,88,100,5.1
472,Nelson Bay,AU,2021-05-20 23:03:24,-32.7167,152.15,64.99,76,48,1.01
473,Lompoc,US,2021-05-20 23:03:24,34.6391,-120.4579,78.57,65,1,18.41
474,Qaqortoq,GL,2021-05-20 23:03:24,60.7167,-46.0333,41.5,75,100,13.24
475,Killybegs,IE,2021-05-20 23:03:25,54.6333,-8.45,47.44,90,100,24.14
476,Astoria,US,2021-05-20 23:00:09,46.1879,-123.8313,59.09,73,45,1.01
477,Emmett,US,2021-05-20 23:03:25,43.8735,-116.4993,64.29,40,58,4.0
478,Catarman,PH,2021-05-20 23:03:25,12.4989,124.6377,78.91,87,98,2.91
479,Kalianget,ID,2021-05-20 23:03:26,-7.05,113.9333,80.15,80,92,5.68
480,Port Lincoln,AU,2021-05-20 23:03:26,-34.7333,135.8667,61.05,42,6,6.58
481,Russell,US,2021-05-20 23:00:24,32.3502,-85.1999,80.51,41,2,10.18
482,Port Hedland,AU,2021-05-20 23:03:26,-20.3167,118.5667,60.85,39,1,4.61
483,Nueve De Julio,AR,2021-05-20 23:03:28,-35.4444,-60.8831,56.71,97,100,1.99
484,Bubaque,GW,2021-05-20 23:03:28,11.2833,-15.8333,78.51,82,63,4.43
485,Honningsvag,NO,2021-05-20 23:03:28,70.9821,25.9704,37.24,73,100,10.74
486,Husavik,IS,2021-05-20 23:03:29,66.0449,-17.3389,33.82,69,94,4.65
487,Nehe,CN,2021-05-20 23:03:29,48.4833,124.8333,65.64,47,15,4.9
488,Cap Malheureux,MU,2021-05-20 23:03:29,-19.9842,57.6142,72.46,72,60,5.99
489,Joshimath,IN,2021-05-20 23:03:29,30.5667,79.5667,54.82,79,62,5.68
490,Maracacume,BR,2021-05-20 23:03:30,-2.0428,-45.9592,74.46,96,60,3.58
491,Birjand,IR,2021-05-20 23:03:30,32.8663,59.2211,67.86,24,0,14.0
492,Whitehorse,CA,2021-05-20 23:00:00,60.7161,-135.0538,60.03,30,90,6.91
493,Kirakira,SB,2021-05-20 23:03:30,-10.4544,161.9205,84.36,69,73,2.95
494,Bayanday,RU,2021-05-20 23:03:31,53.0661,105.5139,36.73,77,95,5.21
495,Uaua,BR,2021-05-20 23:03:31,-9.8414,-39.4817,73.69,75,1,10.69
496,Vostok,RU,2021-05-20 23:03:31,46.4856,135.8833,70.11,41,100,2.35
497,Yegros,PY,2021-05-20 23:03:32,-26.45,-56.4,68.99,63,16,5.23
498,Santa Rosa,PH,2021-05-20 23:03:32,14.3122,121.1114,84.11,83,100,4.34
499,Mbigou,GA,2021-05-20 23:03:32,-1.9005,11.906,68.81,97,100,1.03
500,Gandajika,CD,2021-05-20 23:03:33,-6.75,23.95,72.41,70,83,3.91
501,Santa Vitoria Do Palmar,BR,2021-05-20 23:03:33,-33.5189,-53.3681,56.82,79,100,4.23
502,Chicama,PE,2021-05-20 23:03:33,-7.8447,-79.1469,64.94,77,35,6.22
503,Simbahan,PH,2021-05-20 23:03:33,6.3032,120.5836,79.75,85,100,14.45
504,Babstovo,RU,2021-05-20 23:03:34,48.1167,132.4833,59.77,83,56,8.93
505,Grand Forks,US,2021-05-20 23:03:34,47.9417,-97.4337,57.13,94,90,14.97
506,La Ronge,CA,2021-05-20 22:59:14,55.1001,-105.2842,41.22,41,75,6.91
507,Hualmay,PE,2021-05-20 23:03:35,-11.0964,-77.6139,65.39,84,34,9.71
508,Richards Bay,ZA,2021-05-20 23:03:35,-28.783,32.0377,73.27,43,25,12.19
509,Braganca Paulista,BR,2021-05-20 22:59:15,-22.94,-46.5556,71.04,64,0,3.29
510,Alta Floresta,BR,2021-05-20 23:03:35,-9.8756,-56.0861,76.98,78,91,2.75
511,Bima,ID,2021-05-20 23:03:36,-8.4667,118.7167,77.05,90,54,3.4
512,Nkhotakota,MW,2021-05-20 23:03:36,-12.9274,34.2961,64.63,66,33,5.3
513,Bangui,CF,2021-05-20 23:03:36,4.3612,18.555,74.68,83,73,0.85
514,Polyarnyy,RU,2021-05-20 23:03:37,69.1989,33.4478,37.87,97,100,15.5
515,Ko Samui,TH,2021-05-20 23:03:37,9.5357,99.9357,84.47,78,100,15.75
516,Bac Lieu,VN,2021-05-20 23:03:37,9.285,105.7244,82.69,79,98,7.58
517,Lakhimpur,IN,2021-05-20 23:03:38,27.95,80.7667,72.73,94,92,5.95
518,Solnechnyy,RU,2021-05-20 23:03:38,50.7214,136.6319,53.87,65,23,4.12
519,Atar,MR,2021-05-20 23:03:38,20.5169,-13.0499,85.35,11,0,3.8
520,Manaure,CO,2021-05-20 23:03:38,11.7751,-72.4445,86.74,60,36,19.71
521,Yatou,CN,2021-05-20 23:03:39,37.15,122.3833,60.87,64,72,4.0
522,San Andres,CO,2021-05-20 23:03:39,12.5847,-81.7006,84.22,79,40,10.36
523,Hirado,JP,2021-05-20 23:00:45,33.3597,129.5531,67.39,78,100,15.77
524,Shumskiy,RU,2021-05-20 23:03:39,54.8318,99.1328,37.36,88,100,2.95
525,Colorines,MX,2021-05-20 23:03:40,19.2,-100.1667,88.2,17,0,8.39
526,Palmer,US,2021-05-20 23:03:40,42.1584,-72.3287,77.38,57,40,8.72
527,Portland,US,2021-05-20 23:03:15,45.5234,-122.6762,63.84,65,75,1.01
528,La Orilla,MX,2021-05-20 23:03:41,17.9833,-102.2333,83.53,51,0,9.22
529,Homer,US,2021-05-20 23:03:41,59.6425,-151.5483,51.08,60,40,27.63
530,Kingsport,US,2021-05-20 22:59:50,36.5484,-82.5618,82.26,60,43,6.02
531,Tombouctou,ML,2021-05-20 23:03:41,20.0,-3.0,94.78,13,0,17.98
532,Varna,BG,2021-05-20 23:03:42,43.2167,27.9167,55.54,88,0,8.05
533,Pitimbu,BR,2021-05-20 23:03:42,-7.4706,-34.8086,75.79,83,0,6.89
534,Storforshei,NO,2021-05-20 23:03:45,66.4043,14.5233,39.65,92,41,3.51
535,Wagar,SD,2021-05-20 23:03:45,16.1525,36.2032,90.82,11,3,8.14
536,Ambilobe,MG,2021-05-20 23:03:45,-13.2,49.05,67.21,81,1,3.6
537,Papara,BR,2021-05-20 23:03:46,-3.9839,-38.7273,79.68,91,36,2.75
538,Alanya,TR,2021-05-20 23:00:13,36.5438,31.9998,71.74,53,0,4.23
539,Sayyan,YE,2021-05-20 23:03:46,15.1718,44.3244,64.42,18,73,9.53
540,Skovorodino,RU,2021-05-20 23:03:46,53.9833,123.9167,44.49,87,100,7.25
541,Bathsheba,BB,2021-05-20 23:03:47,13.2167,-59.5167,81.21,74,75,16.4
542,Vostochnyy,RU,2021-05-20 23:03:47,55.8167,37.8667,59.18,95,15,8.48
543,Havoysund,NO,2021-05-20 23:03:47,70.9963,24.6622,36.48,73,100,8.19
544,Fukue,JP,2021-05-20 23:00:15,32.6881,128.8419,65.17,73,100,16.49
545,Ponta Do Sol,PT,2021-05-20 23:03:48,32.6667,-17.1,74.03,57,71,6.6
546,Buckeye,US,2021-05-20 23:00:00,33.3703,-112.5838,101.3,9,12,22.19
547,Esna,EG,2021-05-20 23:03:48,25.2934,32.554,85.3,18,0,9.95
548,Truth Or Consequences,US,2021-05-20 22:59:46,33.1284,-107.2528,90.91,9,0,22.79
549,Verkhnedneprovskiy,RU,2021-05-20 23:03:48,54.9813,33.3457,51.1,97,100,10.56
550,Najran,SA,2021-05-20 23:03:49,17.4924,44.1277,76.17,14,13,2.19
551,Codrington,AU,2021-05-20 23:03:49,-38.2667,141.9667,49.17,84,4,5.91
552,Winsum,NL,2021-05-20 23:03:50,53.33,6.5208,55.0,84,100,18.39
553,Murwara,IN,2021-05-20 23:03:50,23.85,80.4,78.53,70,8,4.03
554,Dimovo,BG,2021-05-20 23:03:50,43.7417,22.7269,52.84,78,70,10.63
555,Gilbues,BR,2021-05-20 23:03:50,-9.8317,-45.3439,78.49,47,10,1.03
556,Taoudenni,ML,2021-05-20 23:03:51,22.6783,-3.9836,100.06,9,13,15.37
557,De Aar,ZA,2021-05-20 23:03:51,-30.6497,24.0123,47.89,64,52,20.56
558,Nguruka,TZ,2021-05-20 23:03:51,-5.1092,31.0419,64.04,88,62,3.13
559,Anadyr,RU,2021-05-20 23:03:52,64.75,177.4833,32.5,98,90,20.0
560,Dunedin,NZ,2021-05-20 23:02:25,-45.8742,170.5036,45.81,86,100,21.0
561,Sun Valley,US,2021-05-20 23:03:52,39.5963,-119.776,51.04,40,75,8.01
562,Carlsbad,US,2021-05-20 23:01:55,33.1581,-117.3506,73.27,70,75,5.99
563,Kutum,SD,2021-05-20 23:03:53,14.2,24.6667,79.84,38,63,8.52
564,Sortland,NO,2021-05-20 23:03:53,68.6949,15.4162,43.36,82,81,1.86
565,Xichang,CN,2021-05-20 23:03:53,27.8964,102.2634,62.98,86,100,1.3
566,Panzhihua,CN,2021-05-20 23:03:53,26.5851,101.7128,71.1,67,3,1.88
567,Soyo,AO,2021-05-20 23:03:54,-6.1349,12.3689,79.54,84,1,6.13
568,Langres,FR,2021-05-20 23:03:54,47.8333,5.3333,49.19,78,100,7.38
